customer_id,mes,idade,regiao,plano,canal_aquisicao,tenure_meses,mensalidade,uso_horas,tickets_suporte,atraso_pagamento_dias,satisfacao,cancelou_prox_mes
262,2025-11,62,Sudeste,Plus,Organico,28,68.91,20.07,0,5,3.48,0
263,2025-11,39,Nordeste,Basico,Organico,31,39.09,11.73,0,3,3.94,0
264,2025-11,57,Nordeste,Premium,Organico,45,113.12,26.21,0,3,4.12,0
265,2025-11,29,Sul,Basico,Organico,38,39.69,18.38,0,3,3.99,0
266,2025-11,19,Nordeste,Basico,Organico,24,40.42,19.94,0,2,4.02,0
267,2025-11,20,Nordeste,Plus,Email,31,68.25,16.85,0,1,3.72,1
268,2025-11,35,Nordeste,Plus,Organico,5,68.73,18.98,0,0,3.31,0
269,2025-11,63,Nordeste,Basico,Organico,26,38.27,15.98,0,1,3.51,0
270,2025-11,20,Norte,Basico,Parceria,6,40.3,9.8,2,0,2.74,0
271,2025-11,35,Norte,Premium,Ads,19,122.45,25.45,0,0,4.59,0
272,2025-11,23,Nordeste,Plus,Indicacao,45,72.28,17.66,1,0,3.8,0
273,2025-11,62,Norte,Premium,Indicacao,38,122.89,33.77,0,0,3.84,0
274,2025-11,50,Sudeste,Basico,Parceria,17,43.85,11.27,1,1,3.64,0
275,2025-11,54,Sudeste,Plus,Indicacao,24,61.7,15.66,1,4,3.36,0
276,2025-11,52,Centro-Oeste,Basico,Ads,34,41.0,16.35,0,0,3.45,0
277,2025-11,49,Nordeste,Premium,Indicacao,25,119.26,15.56,0,4,3.44,0
278,2025-11,55,Sudeste,Basico,Ads,9,38.99,16.96,1,3,3.36,1
279,2025-11,18,Sul,Plus,Ads,30,66.02,26.3,0,0,3.72,0
280,2025-11,59,Sul,Basico,Ads,45,38.23,21.53,0,3,3.66,0
281,2025-11,53,Norte,Plus,Organico,33,70.04,14.64,1,1,3.65,0
282,2025-11,53,Nordeste,Plus,Parceria,7,74.58,25.82,0,2,4.32,0
283,2025-11,36,Nordeste,Basico,Organico,15,39.26,10.16,0,3,3.06,0
284,2025-11,56,Nordeste,Premium,Organico,11,111.12,29.26,0,6,3.74,0
285,2025-11,36,Sudeste,Basico,Organico,8,43.63,9.17,0,0,3.5,0
286,2025-11,20,Centro-Oeste,Plus,Parceria,42,63.93,29.03,0,0,3.86,0
287,2025-11,61,Norte,Basico,Ads,35,39.12,11.16,0,2,3.06,0
288,2025-11,29,Centro-Oeste,Basico,Indicacao,44,45.06,10.54,1,0,3.13,0
289,2025-11,22,Sudeste,Basico,Parceria,46,36.39,17.71,1,4,3.75,1
290,2025-11,47,Nordeste,Basico,Organico,11,37.63,11.97,0,1,3.71,0
291,2025-11,29,Sudeste,Basico,Indicacao,7,37.72,12.44,0,4,3.61,0
292,2025-11,59,Norte,Plus,Ads,40,68.45,18.88,1,3,3.55,0
293,2025-11,39,Sul,Plus,Organico,16,69.05,18.77,0,2,3.9,0
294,2025-11,18,Norte,Plus,Indicacao,24,69.17,21.86,0,0,3.64,0
295,2025-11,63,Sul,Basico,Email,44,42.69,13.3,1,5,3.26,0
296,2025-11,42,Sul,Basico,Organico,8,37.99,11.88,0,2,3.83,0
297,2025-11,30,Sul,Basico,Ads,10,41.05,10.96,0,1,2.92,0
298,2025-11,50,Sudeste,Plus,Organico,23,64.76,16.69,1,0,3.35,0
299,2025-11,43,Sudeste,Premium,Ads,17,129.97,24.69,0,4,3.86,0
300,2025-11,19,Sudeste,Basico,Indicacao,30,38.69,9.08,0,3,3.78,0
301,2025-11,54,Sudeste,Plus,Indicacao,13,78.33,12.25,0,1,3.42,0
302,2025-11,37,Nordeste,Basico,Indicacao,28,40.79,18.95,1,3,3.58,0
303,2025-11,51,Sudeste,Basico,Organico,5,41.46,14.25,0,2,3.61,0
304,2025-11,60,Sudeste,Basico,Indicacao,44,42.25,22.34,0,3,3.78,0
305,2025-11,47,Sul,Basico,Indicacao,39,41.4,14.21,0,1,4.15,0
306,2025-11,50,Sudeste,Plus,Indicacao,6,66.71,19.92,0,2,4.29,0
307,2025-11,30,Centro-Oeste,Premium,Organico,34,110.16,24.17,2,2,3.31,0
308,2025-11,29,Sudeste,Basico,Ads,33,43.76,12.24,0,4,3.54,0
309,2025-11,37,Nordeste,Basico,Ads,13,38.13,12.8,1,0,3.49,1
310,2025-11,58,Nordeste,Plus,Organico,39,73.12,22.63,0,0,3.49,0
311,2025-11,43,Sudeste,Premium,Organico,25,113.84,25.16,0,0,4.06,0
312,2025-11,34,Centro-Oeste,Plus,Ads,34,69.82,18.83,0,1,3.94,1
313,2025-11,55,Nordeste,Basico,Indicacao,38,38.85,18.81,0,1,3.81,0
314,2025-11,58,Centro-Oeste,Plus,Organico,6,69.25,14.38,0,1,3.77,0
315,2025-11,61,Centro-Oeste,Basico,Parceria,38,39.99,13.16,0,0,3.51,0
316,2025-11,32,Centro-Oeste,Premium,Ads,43,98.56,21.29,0,2,3.4,0
317,2025-11,52,Centro-Oeste,Basico,Indicacao,18,37.62,16.6,0,1,3.71,1
318,2025-11,46,Sudeste,Plus,Ads,10,70.16,19.24,0,1,3.45,0
319,2025-11,39,Nordeste,Basico,Ads,41,38.97,11.42,1,2,2.61,1
320,2025-11,37,Sul,Basico,Indicacao,17,38.79,19.58,0,0,3.72,1
321,2025-11,23,Sul,Premium,Email,24,105.12,28.92,0,2,3.91,0
322,2025-11,31,Sudeste,Plus,Ads,12,72.91,14.05,0,4,3.7,0
323,2025-11,44,Centro-Oeste,Basico,Ads,41,36.78,24.87,1,2,3.7,0
324,2025-11,60,Sudeste,Premium,Indicacao,6,126.92,31.1,0,7,4.0,0
325,2025-11,59,Sul,Premium,Indicacao,20,121.75,28.82,0,3,4.06,0
326,2025-11,27,Sudeste,Basico,Organico,11,40.22,13.61,0,3,3.34,0
327,2025-11,50,Sudeste,Basico,Ads,31,37.41,15.93,2,2,3.37,0
328,2025-11,22,Sudeste,Basico,Ads,7,39.86,7.73,3,2,2.53,0
329,2025-11,50,Sudeste,Plus,Email,20,67.28,23.42,0,0,4.14,0
330,2025-11,34,Nordeste,Basico,Ads,41,39.81,6.18,1,1,2.96,1
331,2025-11,39,Sudeste,Basico,Ads,8,39.91,13.39,1,0,3.86,0
332,2025-11,52,Nordeste,Premium,Email,13,113.17,26.76,0,4,3.88,0
333,2025-11,38,Sudeste,Premium,Ads,34,110.05,23.65,1,0,3.57,0
334,2025-11,56,Sul,Plus,Organico,24,68.88,19.17,2,3,3.39,0
335,2025-11,43,Nordeste,Premium,Organico,30,121.64,33.26,0,5,3.86,0
336,2025-11,65,Sudeste,Plus,Organico,24,72.27,21.43,0,0,3.56,0
337,2025-11,48,Norte,Plus,Organico,6,70.98,17.52,1,0,3.47,1
338,2025-11,32,Sudeste,Plus,Ads,9,76.47,25.61,0,0,4.24,0
339,2025-11,55,Norte,Basico,Indicacao,37,40.9,14.12,0,3,3.78,0
340,2025-11,37,Sul,Basico,Indicacao,6,37.25,7.89,0,4,3.64,0
341,2025-11,43,Nordeste,Basico,Organico,28,35.53,19.69,0,2,3.6,0
342,2025-11,24,Sul,Plus,Ads,17,73.81,21.44,0,6,3.17,0
343,2025-11,23,Sudeste,Basico,Organico,14,38.51,13.32,1,2,2.85,0
344,2025-11,45,Sudeste,Basico,Email,26,37.18,11.75,0,0,3.26,0
345,2025-11,26,Sudeste,Plus,Organico,27,76.0,19.29,0,3,3.47,1
346,2025-11,65,Sudeste,Basico,Indicacao,27,40.61,5.15,2,0,3.14,1
347,2025-11,59,Sul,Basico,Ads,10,40.46,10.17,0,1,3.62,0
348,2025-11,51,Nordeste,Plus,Indicacao,30,72.81,22.84,0,0,3.91,0
349,2025-11,53,Sudeste,Premium,Ads,35,123.88,25.72,1,7,3.82,0
350,2025-11,46,Norte,Basico,Indicacao,31,43.14,8.84,1,1,3.18,1
351,2025-11,20,Sudeste,Basico,Organico,38,37.33,15.51,1,5,3.1,0
352,2025-11,36,Nordeste,Basico,Email,30,38.24,12.65,0,1,3.38,0
353,2025-11,41,Sudeste,Plus,Ads,42,61.78,18.78,1,5,3.03,1
354,2025-11,61,Sudeste,Plus,Indicacao,43,67.83,20.64,0,0,4.17,0
355,2025-11,28,Sudeste,Basico,Parceria,16,38.49,16.16,0,0,3.89,0
356,2025-11,41,Sudeste,Plus,Email,43,59.36,25.16,0,0,4.12,0
357,2025-11,34,Sudeste,Basico,Organico,23,41.19,4.68,0,0,3.27,0
358,2025-11,24,Sudeste,Basico,Organico,14,37.23,19.77,0,3,4.22,0
359,2025-11,22,Sudeste,Premium,Organico,16,119.49,26.06,0,0,4.27,0
360,2025-11,35,Sudeste,Basico,Organico,28,38.41,17.49,0,3,3.34,0
361,2025-11,21,Sul,Basico,Ads,38,40.5,13.24,0,2,3.65,0
362,2025-11,21,Nordeste,Basico,Email,7,41.27,13.52,1,0,2.76,1
363,2025-11,34,Nordeste,Plus,Email,11,65.31,15.07,0,0,3.06,0
364,2025-11,27,Norte,Premium,Ads,21,120.51,16.29,0,3,3.23,0
365,2025-11,44,Sudeste,Premium,Indicacao,43,107.75,30.39,0,4,4.48,0
366,2025-11,18,Centro-Oeste,Basico,Parceria,45,36.27,19.21,0,2,3.8,0
367,2025-11,32,Sudeste,Basico,Email,33,48.01,13.1,1,2,3.42,0
368,2025-11,39,Sudeste,Plus,Organico,40,70.5,18.47,0,0,3.18,1
369,2025-11,64,Centro-Oeste,Basico,Ads,10,45.49,16.6,0,2,4.5,0
370,2025-11,48,Sul,Premium,Parceria,38,113.5,26.59,0,3,4.46,0
371,2025-11,60,Sudeste,Plus,Ads,35,60.07,22.22,1,0,4.35,0
372,2025-11,34,Nordeste,Basico,Ads,6,37.55,11.33,2,4,2.52,0
373,2025-11,39,Centro-Oeste,Plus,Email,12,68.34,22.71,0,0,3.51,0
374,2025-11,38,Nordeste,Basico,Email,37,40.36,4.9,0,2,2.9,0
375,2025-11,60,Nordeste,Basico,Email,30,37.63,17.74,0,5,3.48,1
376,2025-11,64,Nordeste,Plus,Parceria,25,71.3,16.69,1,1,3.41,0
377,2025-11,64,Sul,Basico,Organico,19,40.98,11.56,1,0,3.98,0
378,2025-11,54,Sudeste,Plus,Ads,7,72.7,17.99,2,5,2.98,0
379,2025-11,42,Centro-Oeste,Plus,Ads,10,67.55,27.29,0,3,3.99,0
380,2025-11,43,Sudeste,Premium,Ads,5,122.72,25.09,1,4,3.66,0
381,2025-11,65,Sudeste,Premium,Ads,45,118.04,22.54,0,1,3.38,0
382,2025-11,31,Sul,Basico,Indicacao,37,38.88,10.76,0,5,3.29,0
383,2025-11,34,Sudeste,Basico,Ads,23,38.95,5.02,0,3,3.13,0
384,2025-11,61,Sudeste,Plus,Indicacao,44,79.97,15.11,0,2,3.94,0
385,2025-11,36,Centro-Oeste,Premium,Ads,32,120.15,28.67,0,2,3.85,0
386,2025-11,29,Sul,Basico,Ads,40,41.53,25.76,0,3,3.17,1
387,2025-11,44,Sudeste,Basico,Organico,7,39.87,17.01,0,0,3.75,0
388,2025-11,33,Sul,Basico,Organico,44,37.98,14.89,1,5,2.79,1
389,2025-11,60,Nordeste,Basico,Parceria,40,41.31,18.07,0,1,4.32,0
390,2025-11,61,Sul,Plus,Ads,38,65.46,20.82,0,1,3.23,1
391,2025-11,32,Sudeste,Basico,Organico,40,41.29,17.78,1,1,3.85,0
392,2025-11,43,Nordeste,Plus,Indicacao,23,67.71,15.75,0,5,3.15,0
393,2025-11,65,Sudeste,Plus,Ads,31,71.16,15.52,0,0,3.7,0
394,2025-11,53,Sudeste,Plus,Organico,8,76.21,15.04,0,1,4.07,0
395,2025-11,28,Norte,Basico,Ads,36,37.77,10.67,1,0,3.32,0
396,2025-11,46,Sudeste,Basico,Organico,24,41.28,13.63,0,2,3.69,0
397,2025-11,47,Sudeste,Plus,Indicacao,19,71.72,18.17,1,0,3.11,0
398,2025-11,49,Nordeste,Plus,Organico,20,66.74,19.4,0,3,3.32,0
399,2025-11,19,Sudeste,Basico,Organico,13,40.27,8.44,1,2,3.14,0
400,2025-11,32,Sudeste,Premium,Organico,38,128.65,27.64,0,6,4.26,0
401,2025-11,59,Nordeste,Basico,Ads,25,41.9,21.48,0,3,3.91,0
402,2025-11,29,Sul,Premium,Organico,13,130.38,18.76,0,3,3.35,0
403,2025-11,32,Sudeste,Basico,Parceria,10,35.82,15.14,0,0,3.32,0
404,2025-11,33,Nordeste,Basico,Organico,21,40.17,18.9,1,5,3.06,0
405,2025-11,26,Sul,Basico,Indicacao,19,39.03,16.51,1,7,3.34,0
406,2025-11,25,Sul,Basico,Ads,10,43.32,13.23,0,0,4.3,0
407,2025-11,34,Nordeste,Basico,Ads,20,42.6,9.55,2,0,2.84,0
408,2025-11,59,Sudeste,Basico,Organico,7,42.35,11.11,0,2,3.75,0
409,2025-11,18,Nordeste,Basico,Parceria,41,43.26,13.25,0,0,3.62,0
410,2025-11,31,Sul,Plus,Parceria,32,67.72,24.25,0,0,4.21,0
411,2025-11,20,Sudeste,Basico,Organico,42,37.42,17.7,0,0,3.36,0
412,2025-11,44,Sudeste,Plus,Organico,43,72.27,21.79,0,2,3.97,1
413,2025-11,30,Norte,Plus,Email,27,71.41,22.94,0,0,3.94,0
414,2025-11,56,Sul,Basico,Ads,37,42.94,2.6,3,1,2.05,0
415,2025-11,46,Norte,Basico,Organico,29,41.35,15.74,0,0,3.36,1
416,2025-11,55,Nordeste,Premium,Organico,28,107.55,26.55,0,0,3.61,0
417,2025-11,48,Nordeste,Plus,Indicacao,20,73.39,16.31,0,0,3.39,1
418,2025-11,39,Sudeste,Basico,Indicacao,7,39.38,11.04,0,3,2.81,0
419,2025-11,59,Nordeste,Plus,Ads,11,73.59,18.97,2,0,3.5,0
420,2025-11,40,Sul,Basico,Email,31,40.53,9.19,2,1,2.52,1
421,2025-11,63,Sudeste,Basico,Ads,33,42.98,13.33,0,1,3.41,0
422,2025-11,65,Norte,Plus,Ads,14,68.59,14.76,1,6,3.31,0
423,2025-11,46,Norte,Basico,Ads,41,39.22,12.81,0,2,3.17,1
424,2025-11,50,Norte,Plus,Ads,24,73.17,21.75,0,3,4.08,0
425,2025-11,30,Sudeste,Basico,Organico,29,35.94,7.72,1,1,3.4,0
426,2025-11,57,Sudeste,Plus,Organico,39,77.03,20.53,0,0,3.52,0
427,2025-11,50,Nordeste,Basico,Ads,21,38.23,11.03,0,0,3.58,0
428,2025-11,61,Sul,Basico,Indicacao,33,39.78,16.98,0,2,3.54,0
429,2025-11,30,Norte,Basico,Organico,39,39.41,13.47,0,0,4.31,0
430,2025-11,55,Sudeste,Basico,Ads,19,43.35,7.55,0,2,3.04,0
431,2025-11,40,Sul,Plus,Indicacao,39,68.72,24.37,0,6,4.02,0
432,2025-11,26,Sudeste,Basico,Indicacao,18,33.45,6.1,0,0,3.3,1
433,2025-11,26,Sudeste,Basico,Indicacao,40,39.2,13.18,0,2,3.52,0
434,2025-11,44,Sudeste,Basico,Parceria,28,39.89,11.53,0,3,3.98,0
435,2025-11,33,Norte,Basico,Indicacao,13,42.88,8.28,1,1,3.19,0
436,2025-11,22,Nordeste,Plus,Organico,37,63.77,24.65,0,5,3.57,0
437,2025-11,38,Nordeste,Basico,Ads,14,38.35,15.39,0,0,3.8,0
438,2025-11,49,Sudeste,Premium,Indicacao,16,124.44,30.4,0,1,4.02,0
439,2025-11,33,Sudeste,Basico,Organico,9,38.52,14.74,0,3,3.65,1
440,2025-11,63,Sudeste,Plus,Organico,39,67.99,26.42,1,4,3.53,0
441,2025-11,55,Sul,Basico,Organico,16,42.04,7.48,0,0,3.24,1
442,2025-11,42,Nordeste,Basico,Ads,7,41.67,16.18,2,0,2.83,1
443,2025-11,62,Sudeste,Premium,Ads,14,122.47,24.63,0,3,3.77,0
444,2025-11,38,Nordeste,Premium,Organico,39,118.01,30.9,0,3,3.85,0
445,2025-11,24,Nordeste,Premium,Parceria,12,115.89,24.58,0,1,3.86,0
446,2025-11,19,Sudeste,Basico,Email,42,42.43,11.91,0,4,4.06,0
447,2025-11,63,Sul,Basico,Organico,22,41.01,20.83,2,2,2.81,1
448,2025-11,64,Sudeste,Plus,Email,26,75.65,16.17,1,0,2.91,0
449,2025-11,53,Norte,Basico,Organico,24,35.11,18.2,0,6,3.87,0
450,2025-11,22,Sudeste,Plus,Email,25,67.2,21.13,0,1,4.31,0
451,2025-11,32,Norte,Plus,Email,45,68.92,20.6,0,2,4.27,0
452,2025-11,19,Sul,Plus,Organico,25,69.03,19.94,1,4,3.2,1
453,2025-11,20,Sudeste,Plus,Indicacao,7,76.76,19.22,0,4,3.85,0
454,2025-11,29,Nordeste,Plus,Email,28,70.61,32.06,0,1,4.16,0
455,2025-11,45,Norte,Basico,Email,35,44.72,14.09,0,2,3.56,0
456,2025-11,21,Nordeste,Basico,Email,5,40.93,16.75,0,0,3.54,0
457,2025-11,65,Sul,Plus,Ads,42,74.59,29.96,0,6,4.22,0
458,2025-11,39,Sudeste,Basico,Organico,26,40.18,17.02,1,1,3.35,0
459,2025-11,30,Sudeste,Basico,Parceria,25,40.63,22.0,0,0,3.26,0
460,2025-11,42,Sudeste,Basico,Indicacao,26,38.59,14.77,0,1,3.5,0
461,2025-11,55,Sudeste,Plus,Indicacao,8,75.09,24.37,1,0,3.6,0
462,2025-11,33,Nordeste,Plus,Ads,29,72.88,14.07,0,0,3.88,0
463,2025-11,20,Sul,Plus,Ads,6,65.15,16.71,0,5,3.06,0
464,2025-11,20,Nordeste,Basico,Organico,44,41.46,14.6,0,0,3.52,0
465,2025-11,58,Sudeste,Basico,Indicacao,16,40.49,11.75,0,1,3.45,0
466,2025-11,23,Sudeste,Basico,Organico,22,38.04,18.13,1,0,4.07,0
467,2025-11,48,Sudeste,Basico,Indicacao,36,41.8,15.03,1,2,3.67,0
468,2025-11,36,Sul,Plus,Parceria,37,71.04,21.59,0,0,4.33,0
469,2025-11,55,Nordeste,Plus,Ads,16,71.51,13.49,0,0,4.12,0
470,2025-11,20,Sudeste,Basico,Ads,20,43.56,10.26,0,1,3.23,1
471,2025-11,61,Centro-Oeste,Basico,Ads,21,44.07,11.01,1,2,3.67,1
472,2025-11,51,Sudeste,Basico,Email,44,42.42,14.58,1,1,3.59,0
473,2025-11,39,Nordeste,Premium,Indicacao,21,127.74,17.98,0,5,3.59,0
474,2025-11,27,Nordeste,Plus,Ads,5,66.88,15.45,2,0,3.2,1
475,2025-11,64,Nordeste,Basico,Organico,46,42.16,12.7,0,0,3.32,0
476,2025-11,32,Nordeste,Premium,Organico,27,119.45,28.69,0,3,3.72,0
477,2025-11,41,Sudeste,Basico,Ads,26,37.51,19.37,0,1,3.59,0
478,2025-11,36,Sudeste,Basico,Email,9,45.98,25.3,0,3,4.22,0
479,2025-11,29,Sudeste,Premium,Indicacao,35,124.84,31.31,0,2,4.51,0
480,2025-11,37,Centro-Oeste,Basico,Organico,27,40.83,7.76,0,1,3.61,0
481,2025-11,25,Centro-Oeste,Basico,Parceria,16,41.89,12.38,1,2,2.19,0
482,2025-11,18,Nordeste,Plus,Ads,44,71.69,11.2,1,0,4.07,0
483,2025-11,31,Sudeste,Basico,Parceria,13,38.86,9.48,0,1,3.66,0
484,2025-11,23,Nordeste,Plus,Organico,12,68.37,19.66,0,2,4.22,0
485,2025-11,37,Norte,Basico,Indicacao,16,39.6,9.52,2,3,2.91,0
486,2025-11,59,Centro-Oeste,Basico,Email,19,39.44,10.12,4,2,2.61,1
487,2025-11,25,Sudeste,Basico,Organico,15,36.17,14.62,0,1,3.81,0
488,2025-11,18,Nordeste,Basico,Indicacao,14,38.54,11.25,0,1,3.27,0
489,2025-11,23,Sudeste,Basico,Email,9,40.0,15.49,0,0,3.83,0
490,2025-11,42,Sudeste,Basico,Organico,29,38.98,9.46,0,3,3.4,0
491,2025-11,31,Sudeste,Premium,Organico,27,117.71,22.54,0,4,3.65,0
492,2025-11,41,Sudeste,Basico,Indicacao,20,38.87,17.43,0,5,4.14,0
493,2025-11,19,Sudeste,Basico,Ads,38,38.53,23.3,0,1,4.25,0
494,2025-11,33,Nordeste,Basico,Organico,11,40.52,5.73,2,2,2.7,1
495,2025-11,37,Sudeste,Basico,Ads,14,36.24,17.79,0,0,3.38,0
496,2025-11,38,Sudeste,Basico,Indicacao,20,36.14,13.59,0,2,4.26,0
497,2025-11,44,Sudeste,Plus,Organico,34,67.92,17.67,0,3,3.28,0
498,2025-11,55,Sudeste,Basico,Ads,32,37.73,17.76,0,2,3.58,0
499,2025-11,40,Centro-Oeste,Premium,Parceria,28,123.36,28.05,0,4,4.08,0
500,2025-11,58,Sudeste,Premium,Ads,19,115.58,25.33,1,4,4.0,0
1,2025-12,56,Sudeste,Basico,Indicacao,18,46.29,18.55,0,1,3.79,0
2,2025-12,53,Sudeste,Basico,Email,43,39.07,7.74,0,5,3.18,1
3,2025-12,44,Sul,Basico,Ads,16,40.07,16.09,0,4,3.78,0
4,2025-12,60,Sudeste,Basico,Ads,43,42.93,13.78,1,4,3.02,0
5,2025-12,24,Norte,Plus,Parceria,45,64.45,21.61,1,2,3.88,0
6,2025-12,62,Sul,Basico,Ads,43,39.54,13.01,1,3,3.08,0
7,2025-12,58,Sudeste,Basico,Indicacao,28,41.49,14.82,1,2,2.93,0
8,2025-12,42,Sudeste,Premium,Ads,21,109.5,23.98,0,1,3.58,0
9,2025-12,53,Nordeste,Basico,Organico,30,39.46,17.27,1,2,4.05,0
10,2025-12,42,Sudeste,Basico,Indicacao,42,40.85,14.16,0,1,3.6,0
11,2025-12,30,Centro-Oeste,Plus,Organico,39,74.7,17.23,0,1,3.32,0
12,2025-12,56,Sul,Basico,Organico,12,39.61,9.24,0,0,3.03,0
13,2025-12,29,Sudeste,Basico,Indicacao,7,44.45,13.56,0,0,3.44,0
14,2025-12,33,Sudeste,Basico,Indicacao,16,41.13,7.39,0,4,3.73,0
15,2025-12,42,Sudeste,Premium,Parceria,43,125.66,20.81,0,6,3.61,0
16,2025-12,58,Nordeste,Basico,Organico,13,41.35,17.56,0,3,3.35,0
17,2025-12,36,Sudeste,Basico,Organico,18,35.57,8.25,2,1,3.18,0
18,2025-12,41,Norte,Basico,Email,25,38.07,10.85,0,1,2.92,0
19,2025-12,19,Sudeste,Basico,Organico,41,38.04,16.55,0,5,3.38,0
20,2025-12,23,Sudeste,Plus,Organico,6,67.67,17.49,0,1,3.53,0
21,2025-12,20,Sudeste,Basico,Organico,29,37.63,16.58,0,0,3.05,0
22,2025-12,21,Centro-Oeste,Plus,Ads,46,69.03,20.34,1,2,3.03,0
23,2025-12,59,Sul,Plus,Parceria,39,74.45,19.73,0,5,3.68,0
24,2025-12,58,Sul,Plus,Indicacao,31,71.39,16.48,0,0,3.9,0
25,2025-12,57,Sudeste,Basico,Indicacao,45,36.55,10.59,0,0,3.45,0
26,2025-12,20,Nordeste,Premium,Organico,34,128.91,23.61,0,4,3.81,0
27,2025-12,21,Sudeste,Plus,Ads,28,66.14,17.95,0,4,3.27,0
28,2025-12,31,Norte,Basico,Ads,8,41.87,10.23,0,1,3.45,1
29,2025-12,45,Nordeste,Plus,Organico,44,74.41,13.48,2,2,3.47,1
30,2025-12,34,Sudeste,Premium,Organico,23,125.63,30.54,0,2,3.76,0
31,2025-12,41,Sudeste,Basico,Ads,9,42.26,1.03,0,0,2.87,1
32,2025-12,26,Sul,Premium,Organico,14,130.97,18.58,0,4,3.82,0
33,2025-12,53,Centro-Oeste,Basico,Ads,9,36.3,9.47,0,3,3.04,1
34,2025-12,33,Centro-Oeste,Plus,Indicacao,40,66.69,26.38,1,3,3.67,0
35,2025-12,21,Sudeste,Premium,Organico,14,121.38,25.62,0,3,4.12,0
36,2025-12,53,Nordeste,Basico,Ads,6,38.88,6.51,1,0,2.96,1
37,2025-12,61,Nordeste,Plus,Parceria,34,68.85,27.49,0,0,4.4,0
38,2025-12,18,Sudeste,Basico,Indicacao,27,35.65,16.44,1,0,3.77,1
39,2025-12,38,Nordeste,Plus,Parceria,25,75.72,23.36,0,4,3.5,0
40,2025-12,57,Sudeste,Plus,Ads,27,77.71,17.67,1,4,3.33,0
41,2025-12,51,Sudeste,Basico,Parceria,35,37.34,16.22,1,2,3.0,0
42,2025-12,59,Sudeste,Basico,Organico,7,40.14,8.09,0,0,3.24,0
43,2025-12,37,Sudeste,Basico,Ads,7,43.53,18.86,0,2,3.88,0
44,2025-12,35,Nordeste,Basico,Organico,32,40.02,19.4,1,2,3.39,0
45,2025-12,52,Sudeste,Basico,Ads,14,38.6,17.15,2,0,4.06,0
46,2025-12,25,Sudeste,Basico,Ads,31,37.51,3.71,0,3,2.87,1
47,2025-12,29,Centro-Oeste,Basico,Organico,14,40.34,8.12,0,0,3.69,0
48,2025-12,46,Nordeste,Basico,Indicacao,23,41.49,9.8,1,2,3.92,1
49,2025-12,50,Sudeste,Plus,Ads,28,63.85,29.12,0,2,4.79,0
50,2025-12,23,Nordeste,Plus,Organico,42,69.26,15.33,0,0,3.69,0
51,2025-12,42,Nordeste,Plus,Organico,20,69.49,8.71,0,1,4.32,0
52,2025-12,35,Norte,Basico,Ads,34,38.24,14.51,1,0,3.11,0
53,2025-12,42,Sudeste,Premium,Ads,38,121.42,27.15,1,1,3.18,1
54,2025-12,64,Sudeste,Plus,Ads,39,69.0,19.26,0,1,3.16,0
55,2025-12,21,Sudeste,Basico,Organico,6,40.59,13.16,0,6,4.02,1
56,2025-12,65,Sudeste,Basico,Indicacao,43,36.62,20.55,0,4,3.6,0
57,2025-12,39,Sudeste,Plus,Email,14,62.44,19.49,1,4,3.4,0
58,2025-12,55,Sudeste,Basico,Ads,11,39.64,15.13,0,0,3.78,1
59,2025-12,38,Nordeste,Basico,Indicacao,46,41.02,14.83,0,1,3.37,0
60,2025-12,32,Nordeste,Premium,Parceria,23,122.58,19.68,0,0,3.67,0
61,2025-12,54,Sudeste,Basico,Email,23,39.82,4.57,0,3,3.76,0
62,2025-12,51,Sudeste,Basico,Indicacao,32,39.96,25.07,0,0,3.96,0
63,2025-12,24,Sudeste,Premium,Parceria,19,124.53,14.48,1,1,3.33,0
64,2025-12,51,Sudeste,Plus,Email,30,71.93,23.67,0,3,3.42,0
65,2025-12,54,Sudeste,Basico,Parceria,29,42.49,15.78,0,2,3.59,0
66,2025-12,36,Sudeste,Premium,Ads,29,134.54,21.04,0,2,3.32,0
67,2025-12,62,Sudeste,Premium,Organico,14,123.49,25.94,0,4,3.78,0
68,2025-12,48,Nordeste,Basico,Organico,21,43.34,2.26,2,4,3.16,1
69,2025-12,34,Norte,Plus,Ads,32,70.91,19.25,1,2,2.87,0
70,2025-12,18,Sudeste,Basico,Ads,9,39.83,15.66,0,0,3.29,0
71,2025-12,50,Nordeste,Basico,Ads,14,37.44,10.31,0,0,3.79,0
72,2025-12,28,Centro-Oeste,Plus,Ads,8,68.3,18.32,1,2,3.4,0
73,2025-12,54,Sul,Basico,Ads,17,40.86,21.47,0,3,3.47,0
74,2025-12,43,Nordeste,Plus,Parceria,31,72.08,18.21,0,3,3.7,0
75,2025-12,40,Norte,Plus,Organico,15,63.49,21.55,0,2,3.99,0
76,2025-12,25,Nordeste,Basico,Organico,34,37.47,21.34,0,3,4.14,0
77,2025-12,52,Nordeste,Plus,Parceria,36,70.9,16.28,1,2,3.69,0
78,2025-12,25,Sudeste,Basico,Parceria,29,35.1,19.09,0,0,4.03,0
79,2025-12,38,Sudeste,Premium,Email,7,112.68,29.19,1,1,3.9,1
80,2025-12,58,Sudeste,Basico,Parceria,24,40.87,16.23,0,2,2.96,0
81,2025-12,62,Sudeste,Plus,Parceria,31,59.94,14.31,1,2,4.03,0
82,2025-12,65,Centro-Oeste,Plus,Ads,28,65.29,9.55,0,1,3.98,0
83,2025-12,63,Sudeste,Basico,Ads,35,40.47,12.7,0,4,3.28,1
